GS,10-K,greater,[b'greater/JJ'],JJR,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,initial,[b'initial/JJ'],JJ,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,index,[b'index/NN'],NN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,level,[b'level/NN'],NN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,set,[b'set/NN'],VBN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,trade,[b'trade/NN'],NN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,date,[b'date/NN'],NN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,return,[b'return/NN'],NN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,notes,[b'note/NN'],NNS,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,positive,[b'positive/JJ'],JJ,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,equal,[b'equal/JJ'],VB,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,2,[],CD,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,times,[b'time/NN'],NNS,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,index,[b'index/NN'],NN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,return,[b'return/NN'],VB,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,subject,[b'subject/NN'],JJ,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,maximum,[b'maximum/NN'],JJ,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,settlement,[b'settlement/NN'],NN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,amount,[b'amount/NN'],NN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,expected,[b'expect/VB'],VBN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,1\,195,[],CD,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,1\,225,[],CD,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,1\,000,[],CD,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,face,[b'face/NN'],NN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,amount,[b'amount/NN'],NN,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,notes,[b'note/NN'],NNS,ner,d480167d10k.htm,s8,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,If,[],IN,ner,d480167d10k.htm,s9,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,final,[b'final/JJ'],JJ,ner,d480167d10k.htm,s9,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,index,[b'index/NN'],NN,ner,d480167d10k.htm,s9,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,level,[b'level/NN'],NN,ner,d480167d10k.htm,s9,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,declines,[b'decline/NN'],NNS,ner,d480167d10k.htm,s9,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,10,[],CD,ner,d480167d10k.htm,s9,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,initial,[b'initial/JJ'],JJ,ner,d480167d10k.htm,s9,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,index,[b'index/NN'],NN,ner,d480167d10k.htm,s9,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,level,[b'level/NN'],NN,ner,d480167d10k.htm,s9,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,receive,[b'receive/NN'],VB,ner,d480167d10k.htm,s9,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,face,[b'face/NN'],NN,ner,d480167d10k.htm,s9,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,amount,[b'amount/NN'],NN,ner,d480167d10k.htm,s9,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,notes,[b'note/NN'],NNS,ner,d480167d10k.htm,s9,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,If,[],IN,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,final,[b'final/JJ'],JJ,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,index,[b'index/NN'],NN,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,level,[b'level/NN'],NN,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,declines,[b'decline/NN'],NNS,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,10,[],CD,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,initial,[b'initial/JJ'],JJ,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,index,[b'index/NN'],NN,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,level,[b'level/NN'],VBD,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,return,[b'return/NN'],NN,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,notes,[b'note/NN'],NNS,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,negative,[b'negative/JJ'],JJ,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,equal,[b'equal/JJ'],VB,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,index,[b'index/NN'],NN,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,return,[b'return/NN'],VB,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,plus,[],CC,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,10,[],CD,ner,d480167d10k.htm,s10,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,You,[],PRP,ner,d480167d10k.htm,s11,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,could,[],MD,ner,d480167d10k.htm,s11,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,lose,[b'lose/VB'],VB,ner,d480167d10k.htm,s11,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,significant,[b'significant/JJ'],JJ,ner,d480167d10k.htm,s11,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,portion,[b'portion/NN'],NN,ner,d480167d10k.htm,s11,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,face,[b'face/NN'],NN,ner,d480167d10k.htm,s11,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,amount,[b'amount/NN'],NN,ner,d480167d10k.htm,s11,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,notes.To,[b'note/NN'],JJ,ner,d480167d10k.htm,s11,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,determine,[b'determine/NN'],VB,ner,d480167d10k.htm,s11,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,payment,[b'payment/NN'],NN,ner,d480167d10k.htm,s11,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,maturity,[b'maturity/NN'],NN,ner,d480167d10k.htm,s11,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
GS,10-K,calculate,[b'calculate/VB'],VB,ner,d480167d10k.htm,s11,https://www.sec.gov/Archives/edgar/data/886982/000156459019008879/gs-424b2.htm
